time,P,I,D,u
15.57,400,600,-0,1000
15.571,400,600,-0,1000
15.572,400,600,-0,1000
15.573,400,600,-0,1000
15.574,400,600,-0,1000
15.575,400,600,-0,1000
15.576,400,600,-0,1000
15.577,400,600,-0,1000
15.578,400,600,-0,1000
15.579,400,600,-0,1000
15.58,400,600,-0,1000
15.581,400,600,-0,1000
15.582,400,600,-0,1000
15.583,400,600,-0,1000
15.584,400,600,-0,1000
15.585,400,600,-0,1000
15.586,400,600,-0,1000
15.587,400,600,-0,1000
15.588,400,600,-0,1000
15.589,400,600,-0,1000
15.59,400,600,-0,1000
15.591,400,600,-0,1000
15.592,400,600,-0,1000
15.593,400,600,-0,1000
15.594,400,600,-0,1000
15.595,400,600,-0,1000
15.596,400,600,-0,1000
15.597,400,600,-0,1000
15.598,400,600,-0,1000
15.599,400,600,-0,1000
15.6,400,600,-0,1000
15.601,400,600,-0,1000
15.602,400,600,-0,1000
15.603,400,600,-0,1000
15.604,400,600,-0,1000
15.605,400,600,-0,1000
15.606,400,600,-0,1000
15.607,400,600,-0,1000
15.608,400,600,-0,1000
15.609,400,600,-0,1000
15.61,400,600,-0,1000
15.611,400,600,-0,1000
15.612,400,600,-0,1000
15.613,400,600,-0,1000
15.614,400,600,-0,1000
15.615,400,600,-0,1000
15.616,400,600,-0,1000
15.617,400,600,-0,1000
15.618,400,600,-0,1000
15.619,400,600,-0,1000
15.62,400,600,-0,1000
15.621,400,600,-0,1000
15.622,400,600,-0,1000
15.623,400,600,-0,1000
15.624,400,600,-0,1000
15.625,400,600,-0,1000
15.626,400,600,-0,1000
15.627,400,600,-0,1000
15.628,400,600,-0,1000
15.629,400,600,-0,1000
15.63,400,600,-0,1000
15.631,400,600,-0,1000
15.632,400,600,-0,1000
15.633,400,600,-0,1000
15.634,400,600,-0,1000
15.635,400,600,-0,1000
15.636,400,600,-0,1000
15.637,400,600,-0,1000
15.638,400,600,-0,1000
15.639,400,600,-0,1000
15.64,400,600,-0,1000
15.641,400,600,-0,1000
15.642,400,600,-0,1000
15.643,400,600,-0,1000
15.644,400,600,-0,1000
15.645,400,600,-0,1000
15.646,400,600,-0,1000
15.647,400,600,-0,1000
15.648,400,600,-0,1000
15.649,400,600,-0,1000
15.65,400,600,-0,1000
15.651,400,600,-0,1000
15.652,400,600,-0,1000
15.653,400,600,-0,1000
15.654,400,600,-0,1000
15.655,400,600,-0,1000
15.656,400,600,-0,1000
15.657,400,600,-0,1000
15.658,400,600,-0,1000
15.659,400,600,-0,1000
15.66,400,600,-0,1000
15.661,400,600,-0,1000
15.662,400,600,-0,1000
15.663,400,600,-0,1000
15.664,400,600,-0,1000
15.665,400,600,-0,1000
15.666,400,600,-0,1000
15.667,400,600,-0,1000
15.668,400,600,-0,1000
15.669,400,600,-0,1000
15.67,400,600,-0,1000
15.671,400,600,-0,1000
15.672,400,600,-0,1000
15.673,400,600,-0,1000
15.674,400,600,-0,1000
15.675,400,600,-0,1000
15.676,400,600,-0,1000
15.677,400,600,-0,1000
15.678,400,600,-0,1000
15.679,400,600,-0,1000
15.68,400,600,-0,1000
15.681,400,600,-0,1000
15.682,400,600,-0,1000
15.683,400,600,-0,1000
15.684,400,600,-0,1000
15.685,400,600,-0,1000
15.686,400,600,-0,1000
15.687,400,600,-0,1000
15.688,400,600,-0,1000
15.689,400,600,-0,1000
15.69,400,600,-0,1000
15.691,400,600,-0,1000
15.692,400,600,-0,1000
15.693,400,600,-0,1000
15.694,400,600,-0,1000
15.695,400,600,-0,1000
15.696,400,600,-0,1000
15.697,400,600,-0,1000
15.698,400,600,-0,1000
15.699,400,600,-0,1000
15.7,400,600,-0,1000
15.701,400,600,-0,1000
15.702,400,600,-0,1000
15.703,400,600,-0,1000
15.704,400,600,-0,1000
15.705,400,600,-0,1000
15.706,400,600,-0,1000
15.707,400,600,-0,1000
15.708,400,600,-0,1000
15.709,400,600,-0,1000
15.71,400,600,-0,1000
15.711,400,600,-0,1000
15.712,400,600,-0,1000
15.713,400,600,-0,1000
15.714,400,600,-0,1000
15.715,400,600,-0,1000
15.716,400,600,-0,1000
15.717,400,600,-0,1000
15.718,400,600,-0,1000
15.719,400,600,-0,1000
15.72,400,600,-0,1000
15.721,400,600,-0,1000
15.722,400,600,-0,1000
15.723,400,600,-0,1000
15.724,400,600,-0,1000
15.725,400,600,-0,1000
15.726,400,600,-0,1000
15.727,400,600,-0,1000
15.728,400,600,-0,1000
15.729,400,600,-0,1000
15.73,400,600,-0,1000
15.731,400,600,-0,1000
15.732,400,600,-0,1000
15.733,400,600,-0,1000
15.734,400,600,-0,1000
15.735,400,600,-0,1000
15.736,400,600,-0,1000
15.737,400,600,-0,1000
15.738,400,600,-0,1000
15.739,400,600,-0,1000
15.74,400,600,-0,1000
15.741,400,600,-0,1000
15.742,400,600,-0,1000
15.743,400,600,-0,1000
15.744,400,600,-0,1000
15.745,400,600,-0,1000
15.746,400,600,-0,1000
15.747,400,600,-0,1000
15.748,400,600,-0,1000
15.749,400,600,-0,1000
15.75,400,600,-0,1000
15.751,400,600,-0,1000
15.752,400,600,-0,1000
15.753,400,600,-0,1000
15.754,400,600,-0,1000
15.755,400,600,-0,1000
15.756,400,600,-0,1000
15.757,400,600,-0,1000
15.758,400,600,-0,1000
15.759,400,600,-0,1000
15.76,400,600,-0,1000
15.761,400,600,-0,1000
15.762,400,600,-0,1000
15.763,400,600,-0,1000
15.764,400,600,-0,1000
15.765,400,600,-0,1000
15.766,400,600,-0,1000
15.767,400,600,-0,1000
15.768,400,600,-0,1000
15.769,400,600,-0,1000
15.77,400,600,-0,1000
15.771,400,600,-0,1000
15.772,400,600,-0,1000
15.773,400,600,-0,1000
15.774,400,600,-0,1000
15.775,400,600,-0,1000
15.776,400,600,-0,1000
15.777,400,600,-0,1000
15.778,400,600,-0,1000
15.779,400,600,-0,1000
15.78,400,600,-0,1000
15.781,400,600,-0,1000
15.782,400,600,-0,1000
15.783,400,600,-0,1000
15.784,400,600,-0,1000
15.785,400,600,-0,1000
15.786,400,600,-0,1000
15.787,400,600,-0,1000
15.788,400,600,-0,1000
15.789,400,600,-0,1000
15.79,400,600,-0,1000
15.791,400,600,-0,1000
15.792,400,600,-0,1000
15.793,400,600,-0,1000
15.794,400,600,-0,1000
15.795,400,600,-0,1000
15.796,400,600,-0,1000
15.797,400,600,-0,1000
15.798,400,600,-0,1000
15.799,400,600,-0,1000
15.8,400,600,-0,1000
15.801,400,600,-0,1000
15.802,400,600,-0,1000
15.803,400,600,-0,1000
15.804,400,600,-0,1000
15.805,400,600,-0,1000
15.806,400,600,-0,1000
15.807,400,600,-0,1000
15.808,400,600,-0,1000
15.809,400,600,-0,1000
15.81,400,600,-0,1000
15.811,400,600,-0,1000
15.812,400,600,-0,1000
15.813,400,600,-0,1000
15.814,400,600,-0,1000
15.815,400,600,-0,1000
15.816,400,600,-0,1000
15.817,400,600,-0,1000
15.818,400,600,-0,1000
15.819,400,600,-0,1000
15.82,400,600,-0,1000
15.821,400,600,-0,1000
15.822,400,600,-0,1000
15.823,400,600,-0,1000
15.824,400,600,-0,1000
15.825,400,600,-0,1000
15.826,400,600,-0,1000
15.827,400,600,-0,1000
15.828,400,600,-0,1000
15.829,400,600,-0,1000
15.83,400,600,-0,1000
15.831,400,600,-0,1000
15.832,400,600,-0,1000
15.833,400,600,-0,1000
15.834,400,600,-0,1000
15.835,400,600,-0,1000
15.836,400,600,-0,1000
15.837,400,600,-0,1000
15.838,400,600,-0,1000
15.839,400,600,-0,1000
15.84,400,600,-0,1000
15.841,400,600,-0,1000
15.842,400,600,-0,1000
15.843,400,600,-0,1000
15.844,400,600,-0,1000
15.845,400,600,-0,1000
15.846,400,600,-0,1000
15.847,400,600,-0,1000
15.848,400,600,-0,1000
15.849,400,600,-0,1000
15.85,400,600,-0,1000
15.851,400,600,-0,1000
15.852,400,600,-0,1000
15.853,400,600,-0,1000
15.854,400,600,-0,1000
15.855,400,600,-0,1000
15.856,400,600,-0,1000
15.857,400,600,-0,1000
15.858,400,600,-0,1000
15.859,400,600,-0,1000
15.86,400,600,-0,1000
15.861,400,600,-0,1000
15.862,400,600,-0,1000
15.863,400,600,-0,1000
15.864,400,600,-0,1000
15.865,400,600,-0,1000
15.866,400,600,-0,1000
15.867,400,600,-0,1000
15.868,400,600,-0,1000
15.869,400,600,-0,1000
15.87,400,600,-0,1000
15.871,400,600,-0,1000
15.872,400,600,-0,1000
15.873,400,600,-0,1000
15.874,400,600,-0,1000
15.875,400,600,-0,1000
15.876,400,600,-0,1000
15.877,400,600,-0,1000
15.878,400,600,-0,1000
15.879,400,600,-0,1000
15.88,400,600,-0,1000
15.881,400,600,-0,1000
15.882,400,600,-0,1000
15.883,400,600,-0,1000
15.884,400,600,-0,1000
15.885,400,600,-0,1000
15.886,400,600,-0,1000
15.887,400,600,-0,1000
15.888,400,600,-0,1000
15.889,400,600,-0,1000
15.89,400,600,-0,1000
15.891,400,600,-0,1000
15.892,400,600,-0,1000
15.893,400,600,-0,1000
15.894,400,600,-0,1000
15.895,400,600,-0,1000
15.896,400,600,-0,1000
15.897,400,600,-0,1000
15.898,400,600,-0,1000
15.899,400,600,-0,1000
15.9,400,600,-0,1000
15.901,400,600,-0,1000
15.902,400,600,-0,1000
15.903,400,600,-0,1000
15.904,400,600,-0,1000
15.905,400,600,-0,1000
15.906,400,600,-0,1000
15.907,400,600,-0,1000
15.908,400,600,-0,1000
15.909,400,600,-0,1000
15.91,400,600,-0,1000
15.911,400,600,-0,1000
15.912,400,600,-0,1000
15.913,400,600,-0,1000
15.914,400,600,-0,1000
15.915,400,600,-0,1000
15.916,400,600,-0,1000
15.917,400,600,-0,1000
15.918,400,600,-0,1000
15.919,400,600,-0,1000
15.92,400,600,-0,1000
15.921,400,600,-0,1000
15.922,400,600,-0,1000
15.923,400,600,-0,1000
15.924,400,600,-0,1000
15.925,400,600,-0,1000
15.926,400,600,-0,1000
15.927,400,600,-0,1000
15.928,400,600,-0,1000
15.929,400,600,-0,1000
15.93,400,600,-0,1000
15.931,400,600,-0,1000
15.932,400,600,-0,1000
15.933,400,600,-0,1000
15.934,400,600,-0,1000
15.935,400,600,-0,1000
15.936,400,600,-0,1000
15.937,400,600,-0,1000
15.938,400,600,-0,1000
15.939,400,600,-0,1000
15.94,400,600,-0,1000
15.941,400,600,-0,1000
15.942,400,600,-0,1000
15.943,400,600,-0,1000
15.944,400,600,-0,1000
15.945,400,600,-0,1000
15.946,400,600,-0,1000
15.947,400,600,-0,1000
15.948,400,600,-0,1000
15.949,400,600,-0,1000
15.95,400,600,-0,1000
15.951,400,600,-0,1000
15.952,400,600,-0,1000
15.953,400,600,-0,1000
15.954,400,600,-0,1000
15.955,400,600,-0,1000
15.956,400,600,-0,1000
15.957,400,600,-0,1000
15.958,400,600,-0,1000
15.959,400,600,-0,1000
15.96,400,600,-0,1000
15.961,400,600,-0,1000
15.962,400,600,-0,1000
15.963,400,600,-0,1000
15.964,400,600,-0,1000
15.965,400,600,-0,1000
15.966,400,600,-0,1000
15.967,400,600,-0,1000
15.968,400,600,-0,1000
15.969,400,600,-0,1000
15.97,400,600,-0,1000
15.971,400,600,-0,1000
15.972,400,600,-0,1000
15.973,400,600,-0,1000
15.974,400,600,-0,1000
15.975,400,600,-0,1000
15.976,400,600,-0,1000
15.977,400,600,-0,1000
15.978,400,600,-0,1000
15.979,400,600,-0,1000
15.98,400,600,-0,1000
15.981,400,600,-0,1000
15.982,400,600,-0,1000
15.983,400,600,-0,1000
15.984,400,600,-0,1000
15.985,400,600,-0,1000
15.986,400,600,-0,1000
15.987,400,600,-0,1000
15.988,400,600,-0,1000
15.989,400,600,-0,1000
15.99,400,600,-0,1000
15.991,400,600,-0,1000
15.992,400,600,-0,1000
15.993,400,600,-0,1000
15.994,400,600,-0,1000
15.995,400,600,-0,1000
15.996,400,600,-0,1000
15.997,400,600,-0,1000
15.998,400,600,-0,1000
15.999,400,600,-0,1000
16,400,600,-0,1000
16.001,400,600,-0,1000
16.002,400,600,-0,1000
16.003,400,600,-0,1000
16.004,400,600,-0,1000
16.005,400,600,-0,1000
16.006,400,600,-0,1000
16.007,400,600,-0,1000
16.008,400,600,-0,1000
16.009,400,600,-0,1000
16.01,400,600,-0,1000
16.011,400,600,-0,1000
16.012,400,600,-0,1000
16.013,400,600,-0,1000
16.014,400,600,-0,1000
16.015,400,600,-0,1000
16.016,400,600,-0,1000
16.017,400,600,-0,1000
16.018,400,600,-0,1000
16.019,400,600,-0,1000
16.02,400,600,-0,1000
16.021,400,600,-0,1000
16.022,400,600,-0,1000
16.023,400,600,-0,1000
16.024,400,600,-0,1000
16.025,400,600,-0,1000
16.026,400,600,-0,1000
16.027,400,600,-0,1000
16.028,400,600,-0,1000
16.029,400,600,-0,1000
16.03,400,600,-0,1000
16.031,400,600,-0,1000
16.032,400,600,-0,1000
16.033,400,600,-0,1000
16.034,400,600,-0,1000
16.035,400,600,-0,1000
16.036,400,600,-0,1000
16.037,400,600,-0,1000
16.038,400,600,-0,1000
16.039,400,600,-0,1000
16.04,400,600,-0,1000
16.041,400,600,-0,1000
16.042,400,600,-0,1000
16.043,400,600,-0,1000
16.044,400,600,-0,1000
16.045,400,600,-0,1000
16.046,400,600,-0,1000
16.047,400,600,-0,1000
16.048,400,600,-0,1000
16.049,400,600,-0,1000
16.05,400,600,-0,1000
16.051,400,600,-0,1000
16.052,400,600,-0,1000
16.053,400,600,-0,1000
16.054,400,600,-0,1000
16.055,400,600,-0,1000
16.056,400,600,-0,1000
16.057,400,600,-0,1000
16.058,400,600,-0,1000
16.059,400,600,-0,1000
16.06,400,600,-0,1000
16.061,400,600,-0,1000
16.062,400,600,-0,1000
16.063,400,600,-0,1000
16.064,400,600,-0,1000
16.065,400,600,-0,1000
16.066,400,600,-0,1000
16.067,400,600,-0,1000
16.068,400,600,-0,1000
16.069,400,600,-0,1000
16.07,400,600,-0,1000
16.071,400,600,-0,1000
16.072,400,600,-0,1000
16.073,400,600,-0,1000
16.074,400,600,-0,1000
16.075,400,600,-0,1000
16.076,400,600,-0,1000
16.077,400,600,-0,1000
16.078,400,600,-0,1000
16.079,400,600,-0,1000
16.08,400,600,-0,1000
16.081,400,600,-0,1000
16.082,400,600,-0,1000
16.083,400,600,-0,1000
16.084,400,600,-0,1000
16.085,400,600,-0,1000
16.086,400,600,-0,1000
16.087,400,600,-0,1000
16.088,400,600,-0,1000
16.089,400,600,-0,1000
16.09,400,600,-0,1000
16.091,400,600,-0,1000
16.092,400,600,-0,1000
16.093,400,600,-0,1000
16.094,400,600,-0,1000
16.095,400,600,-0,1000
16.096,400,600,-0,1000
16.097,400,600,-0,1000
16.098,400,600,-0,1000
16.099,400,600,-0,1000
16.1,400,600,-0,1000
16.101,400,600,-0,1000
16.102,400,600,-0,1000
16.103,400,600,-0,1000
16.104,400,600,-0,1000
16.105,400,600,-0,1000
16.106,400,600,-0,1000
16.107,400,600,-0,1000
16.108,400,600,-0,1000
16.109,400,600,-0,1000
16.11,400,600,-0,1000
16.111,400,600,-0,1000
16.112,400,600,-0,1000
16.113,400,600,-0,1000
16.114,400,600,-0,1000
16.115,400,600,-0,1000
16.116,400,600,-0,1000
16.117,400,600,-0,1000
16.118,400,600,-0,1000
16.119,400,600,-0,1000
16.12,400,600,-0,1000
16.121,400,600,-0,1000
16.122,400,600,-0,1000
16.123,400,600,-0,1000
16.124,400,600,-0,1000
16.125,400,600,-0,1000
16.126,400,600,-0,1000
16.127,400,600,-0,1000
16.128,400,600,-0,1000
16.129,400,600,-0,1000
16.13,400,600,-0,1000
16.131,400,600,-0,1000
16.132,400,600,-0,1000
16.133,400,600,-0,1000
16.134,400,600,-0,1000
16.135,400,600,-0,1000
16.136,400,600,-0,1000
16.137,400,600,-0,1000
16.138,400,600,-0,1000
16.139,400,600,-0,1000
16.14,400,600,-0,1000
16.141,400,600,-0,1000
16.142,400,600,-0,1000
16.143,400,600,-0,1000
16.144,400,600,-0,1000
16.145,400,600,-0,1000
16.146,400,600,-0,1000
16.147,400,600,-0,1000
16.148,400,600,-0,1000
16.149,400,600,-0,1000
16.15,400,600,-0,1000
16.151,400,600,-0,1000
16.152,400,600,-0,1000
16.153,400,600,-0,1000
16.154,400,600,-0,1000
16.155,400,600,-0,1000
16.156,400,600,-0,1000
16.157,400,600,-0,1000
16.158,400,600,-0,1000
16.159,400,600,-0,1000
16.16,400,600,-0,1000
16.161,400,600,-0,1000
16.162,400,600,-0,1000
16.163,400,600,-0,1000
16.164,400,600,-0,1000
16.165,400,600,-0,1000
16.166,400,600,-0,1000
16.167,400,600,-0,1000
16.168,400,600,-0,1000
16.169,400,600,-0,1000
16.17,400,600,-0,1000
16.171,400,600,-0,1000
16.172,400,600,-0,1000
16.173,400,600,-0,1000
16.174,400,600,-0,1000
16.175,400,600,-0,1000
16.176,400,600,-0,1000
16.177,400,600,-0,1000
16.178,400,600,-0,1000
16.179,400,600,-0,1000
16.18,400,600,-0,1000
16.181,400,600,-0,1000
16.182,400,600,-0,1000
16.183,400,600,-0,1000
16.184,400,600,-0,1000
16.185,400,600,-0,1000
16.186,400,600,-0,1000
16.187,400,600,-0,1000
16.188,400,600,-0,1000
16.189,400,600,-0,1000
16.19,400,600,-0,1000
16.191,400,600,-0,1000
16.192,400,600,-0,1000
16.193,400,600,-0,1000
16.194,400,600,-0,1000
16.195,400,600,-0,1000
16.196,400,600,-0,1000
16.197,400,600,-0,1000
16.198,400,600,-0,1000
16.199,400,600,-0,1000
16.2,400,600,-0,1000
16.201,400,600,-0,1000
16.202,400,600,-0,1000
16.203,400,600,-0,1000
16.204,400,600,-0,1000
16.205,400,600,-0,1000
16.206,400,600,-0,1000
16.207,400,600,-0,1000
16.208,400,600,-0,1000
16.209,400,600,-0,1000
16.21,400,600,-0,1000
16.211,400,600,-0,1000
16.212,400,600,-0,1000
16.213,400,600,-0,1000
16.214,400,600,-0,1000
16.215,400,600,-0,1000
16.216,400,600,-0,1000
16.217,400,600,-0,1000
16.218,400,600,-0,1000
16.219,400,600,-0,1000
16.22,400,600,-0,1000
16.221,400,600,-0,1000
16.222,400,600,-0,1000
16.223,400,600,-0,1000
16.224,400,600,-0,1000
16.225,400,600,-0,1000
16.226,400,600,-0,1000
16.227,400,600,-0,1000
16.228,400,600,-0,1000
16.229,400,600,-0,1000
16.23,400,600,-0,1000
16.231,400,600,-0,1000
16.232,400,600,-0,1000
16.233,400,600,-0,1000
16.234,400,600,-0,1000
16.235,400,600,-0,1000
16.236,400,600,-0,1000
16.237,400,600,-0,1000
16.238,400,600,-0,1000
16.239,400,600,-0,1000
16.24,400,600,-0,1000
16.241,400,600,-0,1000
16.242,400,600,-0,1000
16.243,400,600,-0,1000
16.244,400,600,-0,1000
16.245,400,600,-0,1000
16.246,400,600,-0,1000
16.247,400,600,-0,1000
16.248,400,600,-0,1000
16.249,400,600,-0,1000
16.25,400,600,-0,1000
16.251,400,600,-0,1000
16.252,400,600,-0,1000
16.253,400,600,-0,1000
16.254,400,600,-0,1000
16.255,400,600,-0,1000
16.256,400,600,-0,1000
16.257,400,600,-0,1000
16.258,400,600,-0,1000
16.259,400,600,-0,1000
16.26,400,600,-0,1000
16.261,400,600,-0,1000
16.262,400,600,-0,1000
16.263,400,600,-0,1000
16.264,400,600,-0,1000
16.265,400,600,-0,1000
16.266,400,600,-0,1000
16.267,400,600,-0,1000
16.268,400,600,-0,1000
16.269,400,600,-0,1000
16.27,400,600,-0,1000
16.271,400,600,-0,1000
16.272,400,600,-0,1000
16.273,400,600,-0,1000
16.274,400,600,-0,1000
16.275,400,600,-0,1000
16.276,400,600,-0,1000
16.277,400,600,-0,1000
16.278,400,600,-0,1000
16.279,400,600,-0,1000
16.28,400,600,-0,1000
16.281,400,600,-0,1000
16.282,400,600,-0,1000
16.283,400,600,-0,1000
16.284,400,600,-0,1000
16.285,400,600,-0,1000
16.286,400,600,-0,1000
16.287,400,600,-0,1000
16.288,400,600,-0,1000
16.289,400,600,-0,1000
16.29,400,600,-0,1000
16.291,400,600,-0,1000
16.292,400,600,-0,1000
16.293,400,600,-0,1000
16.294,400,600,-0,1000
16.295,400,600,-0,1000
16.296,400,600,-0,1000
16.297,400,600,-0,1000
16.298,400,600,-0,1000
16.299,400,600,-0,1000
16.3,400,600,-0,1000
16.301,400,600,-0,1000
16.302,400,600,-0,1000
16.303,400,600,-0,1000
16.304,400,600,-0,1000
16.305,400,600,-0,1000
16.306,400,600,-0,1000
16.307,400,600,-0,1000
16.308,400,600,-0,1000
16.309,400,600,-0,1000
16.31,400,600,-0,1000
16.311,400,600,-0,1000
16.312,400,600,-0,1000
16.313,400,600,-0,1000
16.314,400,600,-0,1000
16.315,400,600,-0,1000
16.316,400,600,-0,1000
16.317,400,600,-0,1000
16.318,400,600,-0,1000
16.319,400,600,-0,1000
16.32,400,600,-0,1000
16.321,400,600,-0,1000
16.322,400,600,-0,1000
16.323,400,600,-0,1000
16.324,400,600,-0,1000
16.325,400,600,-0,1000
16.326,400,600,-0,1000
16.327,400,600,-0,1000
16.328,400,600,-0,1000
16.329,400,600,-0,1000
16.33,400,600,-0,1000
16.331,400,600,-0,1000
16.332,400,600,-0,1000
16.333,400,600,-0,1000
16.334,400,600,-0,1000
16.335,400,600,-0,1000
16.336,400,600,-0,1000
16.337,400,600,-0,1000
16.338,400,600,-0,1000
16.339,400,600,-0,1000
16.34,400,600,-0,1000
16.341,400,600,-0,1000
16.342,400,600,-0,1000
16.343,400,600,-0,1000
16.344,400,600,-0,1000
16.345,400,600,-0,1000
16.346,400,600,-0,1000
16.347,400,600,-0,1000
16.348,400,600,-0,1000
16.349,400,600,-0,1000
16.35,400,600,-0,1000
16.351,400,600,-0,1000
16.352,400,600,-0,1000
16.353,400,600,-0,1000
16.354,400,600,-0,1000
16.355,400,600,-0,1000
16.356,400,600,-0,1000
16.357,400,600,-0,1000
16.358,400,600,-0,1000
16.359,400,600,-0,1000
16.36,400,600,-0,1000
16.361,400,600,-0,1000
16.362,400,600,-0,1000
16.363,400,600,-0,1000
16.364,400,600,-0,1000
16.365,400,600,-0,1000
16.366,400,600,-0,1000
16.367,400,600,-0,1000
16.368,400,600,-0,1000
16.369,400,600,-0,1000
16.37,400,600,-0,1000
16.371,400,600,-0,1000
16.372,400,600,-0,1000
16.373,400,600,-0,1000
16.374,400,600,-0,1000
16.375,400,600,-0,1000
16.376,400,600,-0,1000
16.377,400,600,-0,1000
16.378,400,600,-0,1000
16.379,400,600,-0,1000
16.38,400,600,-0,1000
16.381,400,600,-0,1000
16.382,400,600,-0,1000
16.383,400,600,-0,1000
16.384,400,600,-0,1000
16.385,400,600,-0,1000
16.386,400,600,-0,1000
16.387,400,600,-0,1000
16.388,400,600,-0,1000
16.389,400,600,-0,1000
16.39,400,600,-0,1000
16.391,400,600,-0,1000
16.392,400,600,-0,1000
16.393,400,600,-0,1000
16.394,400,600,-0,1000
16.395,400,600,-0,1000
16.396,400,600,-0,1000
16.397,400,600,-0,1000
16.398,400,600,-0,1000
16.399,400,600,-0,1000
16.4,400,600,-0,1000
16.401,400,600,-0,1000
16.402,400,600,-0,1000
16.403,400,600,-0,1000
16.404,400,600,-0,1000
16.405,400,600,-0,1000
16.406,400,600,-0,1000
16.407,400,600,-0,1000
16.408,400,600,-0,1000
16.409,400,600,-0,1000
16.41,400,600,-0,1000
16.411,400,600,-0,1000
16.412,400,600,-0,1000
16.413,400,600,-0,1000
16.414,400,600,-0,1000
16.415,400,600,-0,1000
16.416,400,600,-0,1000
16.417,400,600,-0,1000
16.418,400,600,-0,1000
16.419,400,600,-0,1000
16.42,400,600,-0,1000
16.421,400,600,-0,1000
16.422,400,600,-0,1000
16.423,400,600,-0,1000
16.424,400,600,-0,1000
16.425,400,600,-0,1000
16.426,400,600,-0,1000
16.427,400,600,-0,1000
16.428,400,600,-0,1000
16.429,400,600,-0,1000
16.43,400,600,-0,1000
16.431,400,600,-0,1000
16.432,400,600,-0,1000
16.433,400,600,-0,1000
16.434,400,600,-0,1000
16.435,400,600,-0,1000
16.436,400,600,-0,1000
16.437,400,600,-0,1000
16.438,400,600,-0,1000
16.439,400,600,-0,1000
16.44,400,600,-0,1000
16.441,400,600,-0,1000
16.442,400,600,-0,1000
16.443,400,600,-0,1000
16.444,400,600,-0,1000
16.445,400,600,-0,1000
16.446,400,600,-0,1000
16.447,400,600,-0,1000
16.448,400,600,-0,1000
16.449,400,600,-0,1000
16.45,400,600,-0,1000
16.451,400,600,-0,1000
16.452,400,600,-0,1000
16.453,400,600,-0,1000
16.454,400,600,-0,1000
16.455,400,600,-0,1000
16.456,400,600,-0,1000
16.457,400,600,-0,1000
16.458,400,600,-0,1000
16.459,400,600,-0,1000
16.46,400,600,-0,1000
16.461,400,600,-0,1000
16.462,400,600,-0,1000
16.463,400,600,-0,1000
16.464,400,600,-0,1000
16.465,400,600,-0,1000
16.466,400,600,-0,1000
16.467,400,600,-0,1000
16.468,400,600,-0,1000
16.469,400,600,-0,1000
16.47,400,600,-0,1000
16.471,400,600,-0,1000
16.472,400,600,-0,1000
16.473,400,600,-0,1000
16.474,400,600,-0,1000
16.475,400,600,-0,1000
16.476,400,600,-0,1000
16.477,400,600,-0,1000
16.478,400,600,-0,1000
16.479,400,600,-0,1000
16.48,400,600,-0,1000
16.481,400,600,-0,1000
16.482,400,600,-0,1000
16.483,400,600,-0,1000
16.484,400,600,-0,1000
16.485,400,600,-0,1000
16.486,400,600,-0,1000
16.487,400,600,-0,1000
16.488,400,600,-0,1000
16.489,400,600,-0,1000
16.49,400,600,-0,1000
16.491,400,600,-0,1000
16.492,400,600,-0,1000
16.493,400,600,-0,1000
16.494,400,600,-0,1000
16.495,400,600,-0,1000
16.496,400,600,-0,1000
16.497,400,600,-0,1000
16.498,400,600,-0,1000
16.499,400,600,-0,1000
16.5,400,600,-0,1000
16.501,400,600,-0,1000
16.502,400,600,-0,1000
16.503,400,600,-0,1000
16.504,400,600,-0,1000
16.505,400,600,-0,1000
16.506,400,600,-0,1000
16.507,400,600,-0,1000
16.508,400,600,-0,1000
16.509,400,600,-0,1000
16.51,400,600,-0,1000
16.511,400,600,-0,1000
16.512,400,600,-0,1000
16.513,400,600,-0,1000
16.514,400,600,-0,1000
16.515,400,600,-0,1000
16.516,400,600,-0,1000
16.517,400,600,-0,1000
16.518,400,600,-0,1000
16.519,400,600,-0,1000
16.52,400,600,-0,1000
16.521,400,600,-0,1000
16.522,400,600,-0,1000
16.523,400,600,-0,1000
16.524,400,600,-0,1000
16.525,400,600,-0,1000
16.526,400,600,-0,1000
16.527,400,600,-0,1000
16.528,400,600,-0,1000
16.529,400,600,-0,1000
16.53,400,600,-0,1000
16.531,400,600,-0,1000
16.532,400,600,-0,1000
16.533,400,600,-0,1000
16.534,400,600,-0,1000
16.535,400,600,-0,1000
16.536,400,600,-0,1000
16.537,400,600,-0,1000
